x,y,z,pos
1639,-1155,-811,MC
-3354,1179,-999,MC
339,-473,7447,MC
2543,-769,10622,MC
-381,-326,-5752,MC
-601,-151,-5426,MC
601,694,4722,MC
139,-76,4982,MC
1452,-210,1733,MC
-416,241,5530,MC
-923,551,-2849,MC
962,-451,1786,MC
1647,-691,9706,MC
-453,666,6623,MC
500,-395,-1227,MC
-1114,81,-3379,MC
566,-543,6836,MC
1383,-877,4271,MC
-737,488,-1476,MC
-883,64,-2623,MC
374,-192,1783,MC
632,817,8395,MC
294,344,3186,MC
25,390,-115,MC
180,-464,-1564,MC
-102,-667,989,MC
1567,-733,8644,MC
-688,14,-1276,MC
458,-873,-3327,MC
314,505,923,MC
780,380,4330,MC
-947,785,2949,MC
675,217,6078,MC
626,-327,-2031,MC
-1145,252,-1866,MC
244,-823,8578,MC
1028,-459,4496,MC
-352,-116,-3954,MC
-58,97,414,MC
789,133,4469,MC
579,4,901,MC
-85,944,428,MC
166,55,2708,MC
518,-160,2153,MC
149,-193,3486,MC
390,-541,3844,MC
953,-510,-248,MC
-438,237,-2026,MC
-265,-31,4933,MC
844,206,5363,MC
367,532,188,MC
-1,-100,-3651,MC
-376,307,1832,MC
1194,-313,8061,MC
-159,-75,2249,MC
-175,-311,750,MC
754,-655,-55,MC
-206,-96,801,MC
-59,47,4234,MC
381,174,1414,MC
261,433,77,MC
-374,235,783,MC
774,11,4489,MC
204,-52,2923,MC
20,-477,1448,MC
22,-322,1233,MC
144,-177,2512,MC
321,-45,3382,MC
212,-110,1393,MC
397,163,-1116,MC
-120,504,117,MC
352,178,6392,MC
214,76,2568,MC
289,-109,128,MC
170,-267,862,MC
-149,-241,880,MC
646,-388,4080,MC
211,59,2471,MC
-29,37,1084,MC
79,142,-1644,MC
302,383,1477,MC
561,5,4713,MC
-180,218,2162,MC
432,34,1175,MC
-38,-255,628,MC
316,-299,3456,MC
169,-211,2415,MC
356,-22,1681,MC
194,-95,837,MC
-100,189,659,MC
611,336,2980,MC
226,116,1908,MC
187,71,64,MC
110,15,2263,MC
535,-272,4873,MC
-6,-213,1515,MC
210,-152,756,MC
224,-168,890,MC
31,62,1546,MC
503,192,3475,MC
238,307,2327,MC
329,98,724,MC
-131,160,-627,MC
453,-27,3513,MC
351,-210,4034,MC
39,-114,1907,MC
322,-265,752,MC
71,-133,615,MC
401,74,2831,MC
250,173,1974,MC
123,114,873,MC
151,147,1425,MC
437,-30,2932,MC
39,-45,1800,MC
300,-169,2303,MC
179,-205,1376,MC
131,-99,1821,MC
325,-46,2985,MC
102,-2,1707,MC
316,79,771,MC
10,147,290,MC
290,150,3016,MC
343,-47,3433,MC
99,22,1725,MC
171,-144,388,MC
16,-187,1977,MC
405,-136,3791,MC
161,15,1939,MC
122,16,745,MC
262,63,982,MC
216,134,1859,MC
234,83,2507,MC
218,4,2535,MC
197,-84,1585,MC
141,-136,1138,MC
252,-192,2368,MC
205,-83,2594,MC
220,-40,1415,MC
103,55,749,MC
173,23,1637,MC
356,29,2664,MC
95,99,1314,MC
281,-65,1369,MC
120,-87,1803,MC
266,-81,2874,MC
239,-172,2482,MC
173,-46,1565,MC
263,-95,782,MC
82,69,1420,MC
298,59,2792,MC
348,32,2608,MC
93,86,1026,MC
223,-42,1112,MC
254,-63,1852,MC
232,-40,2827,MC
218,-137,2258,MC
220,-40,1574,MC
153,30,1388,MC
244,-6,2184,MC
257,54,2134,MC
190,70,1499,MC
160,14,1656,MC
280,-4,2244,MC
299,-57,2071,MC
173,-42,1843,MC
174,-61,1519,MC
170,-39,1852,MC
299,-9,2559,MC
187,3,1987,MC
80,-743,3577,TL
-10269,2292,-10285,TL
-7331,807,5691,TL
-16203,-1109,-7552,TL
4988,-799,12806,TL
-4497,-534,-20,TL
-2399,4206,-17468,TL
2394,-5062,12478,TL
-6589,2046,-1044,TL
-255,-1449,-208,TL
888,-1602,4185,TL
1467,3539,1586,TL
-4072,-904,-3071,TL
1510,1426,17503,TL
2868,78,4852,TL
41,-2518,-18638,TL
-415,1315,2187,TL
-106,-2225,17979,TL
1090,-240,-1483,TL
-3652,1676,-15676,TL
2202,-2063,13108,TL
2224,1517,10265,TL
-3348,1042,-14272,TL
1750,-1430,11924,TL
-2491,-44,-4944,TL
-567,1405,-1179,TL
463,-1164,7525,TL
1109,39,10323,TL
736,-726,-6338,TL
-1634,806,-7771,TL
1458,582,12994,TL
-980,-1066,2361,TL
721,358,2799,TL
293,-153,4644,TL
-361,-592,-1824,TL
-299,943,891,TL
398,-369,2217,TL
1425,-525,3113,TL
-1260,1258,-2028,TL
1921,-601,7017,TL
479,-103,-866,TL
-694,895,-2581,TL
322,-110,1479,TL
431,9,5410,TL
-15,214,708,TL
605,-717,2331,TL
398,651,7832,TL
749,-570,-2092,TL
-199,-757,-8186,TL
-128,728,6650,TL
1249,-287,8419,TL
429,206,17,TL
-1106,667,-1621,TL
811,-660,3261,TL
847,-70,2839,TL
-490,119,4669,TL
-248,-360,-519,TL
596,-310,1951,TL
518,81,2284,TL
-960,593,1249,TL
880,388,2728,TL
643,-216,-631,TL
74,83,3237,TL
208,524,2413,TL
149,-315,736,TL
132,-625,4015,TL
330,-335,1734,TL
178,318,2048,TL
-187,70,3759,TL
417,-2,2565,TL
805,35,-2145,TL
-663,414,-599,TL
692,-129,6720,TL
-23,221,-739,TL
481,-52,608,TL
-154,-338,1523,TL
173,28,1076,TL
478,-272,1572,TL
417,-35,5907,TL
489,52,615,TL
-410,377,-3287,TL
557,207,3932,TL
557,-40,4952,TL
-103,242,957,TL
54,-106,514,TL
618,-620,3348,TL
356,-31,1235,TL
180,67,739,TL
139,-127,1857,TL
314,28,1965,TL
225,183,1810,TL
528,37,2466,TL
405,83,-547,TL
-142,123,-70,TL
494,-81,5553,TL
237,-128,2969,TL
308,93,1364,TL
46,-263,109,TL
357,-405,677,TL
402,270,2114,TL
-418,508,2974,TL
772,-274,4142,TL
522,-102,-876,TL
-221,333,-607,TL
64,-91,1890,TL
273,-177,3329,TL
119,-77,1174,TL
49,-34,1761,TL
132,-66,2174,TL
617,-173,907,TL
52,261,498,TL
261,143,3062,TL
394,-35,2483,TL
44,318,1582,TL
191,-339,2682,TL
202,-283,1796,TL
180,-93,430,TL
50,-163,2153,TL
138,-87,3733,TL
340,47,2512,TL
214,123,-284,TL
333,-153,2009,TL
605,-61,2867,TL
-138,191,2676,TL
357,-143,2534,TL
171,-171,375,TL
186,35,996,TL
207,-117,2659,TL
309,-15,2943,TL
357,-86,1482,TL
-111,194,472,TL
207,62,2028,TL
463,-47,2498,TL
24,43,1535,TL
306,-81,2619,TL
288,-113,1580,TL
245,-44,1970,TL
107,53,1337,TL
238,-35,1120,TL
334,40,2336,TL
88,159,2362,TL
329,89,2145,TL
382,-61,920,TL
-28,8,909,TL
264,-32,2435,TL
323,-38,2901,TL
317,-193,2622,TL
73,14,652,TL
232,127,647,TL
368,-28,2423,TL
14,183,2353,TL
215,44,2271,TL
474,-84,2217,TL
15,-27,657,TL
316,30,2269,TL
240,18,2681,TL
192,-150,2254,TL
101,128,1026,TL
222,-11,1675,TL
447,-138,2560,TL
-27,175,578,TL
286,48,2000,TL
315,-47,2964,TL
88,52,2161,TL
324,-63,1329,TL
184,-26,1372,TL
235,-117,1807,TL
173,-112,1644,TL
145,174,2221,TL
260,20,2944,TL
98,40,555,TL
116,77,624,TL
476,-95,2978,TL
152,28,2856,TL
36,37,1598,TL
344,-58,1473,TL
119,-80,1572,TL
281,-118,1941,TL
137,61,1692,TL
244,-49,2475,TL
347,-30,1924,TL
-56,120,948,TL
398,-43,2302,TL
263,-99,1912,TL
47,19,1756,TL
291,-21,1809,TL
249,-46,2500,TL
86,-10,1241,TL
180,38,1217,TL
323,-93,2323,TL
155,-13,2215,TL
122,41,1819,TL
315,-18,1833,TL
223,-24,1400,TL
30,-24,1560,TL
383,-39,2579,TL
267,-81,2217,TL
146,-26,1717,TL
159,60,984,TL
215,-47,1809,TL
4085,-560,120,MC
-8137,204,-19178,MC
2857,-1608,23550,MC
-1341,2253,-319,MC
-1365,-149,-16922,MC
-1846,-1376,11928,MC
-3489,2133,-6023,MC
923,-1894,-1923,MC
159,-67,-1653,MC
-2201,-1422,-4578,MC
-2623,-1165,13238,MC
-3369,1437,9298,MC
4910,209,-2478,MC
18,-538,-11285,MC
-4647,1546,-2283,MC
8514,541,24378,MC
-3283,698,-9262,MC
783,-1407,-6011,MC
3326,-1644,2229,MC
-4515,1735,5546,MC
-760,725,1671,MC
1636,83,3221,MC
660,691,-940,MC
-4030,-561,-4996,MC
-542,1208,5233,MC
2978,-1503,14083,MC
-57,-1775,-2793,MC
-907,985,-7053,MC
360,650,3214,MC
1420,171,7001,MC
235,210,964,MC
554,554,2460,MC
-792,405,-6964,MC
-1281,135,1812,MC
2102,-927,16104,MC
1970,-734,-1227,MC
-1198,229,-5728,MC
-761,493,822,MC
381,-117,3752,MC
1688,-679,1461,MC
-508,70,5875,MC
-672,455,-3653,MC
-1086,147,-3696,MC
1952,-443,11566,MC
-938,182,6553,MC
725,-161,442,MC
-1421,-8,-3779,MC
536,-1045,5838,MC
1240,-700,3151,MC
-339,378,-72,MC
-278,-116,-3130,MC
156,-121,1239,MC
1134,595,9194,MC
-102,390,1925,MC
1191,-523,671,MC
-644,68,-2658,MC
-110,-647,7122,MC
740,-105,7318,MC
-751,-167,-1952,MC
216,-337,-2257,MC
-59,420,1271,MC
924,397,4591,MC
-1009,823,2111,MC
909,12,6113,MC
567,-307,-2001,MC
-1260,183,-2935,MC
648,-780,8955,MC
583,-238,5410,MC
-300,-70,-3320,MC
16,167,-470,MC
808,78,4067,MC
-87,726,322,MC
710,19,2385,MC
-309,41,1095,MC
377,-21,2644,MC
169,-360,3041,MC
428,-672,3079,MC
665,-451,252,MC
-379,129,-1968,MC
-93,1,3741,MC
759,164,4877,MC
512,450,1083,MC
-257,57,-3006,MC
-399,135,1479,MC
1232,-410,7765,MC
-186,-132,2544,MC
664,-539,1028,MC
965,-710,-874,MC
-568,63,-710,MC
433,-21,5434,MC
387,258,2728,MC
330,362,151,MC
-173,123,-688,MC
231,183,3058,MC
705,-205,3728,MC
-58,-93,1706,MC
212,-471,2099,MC
87,-432,326,MC
245,133,2636,MC
151,-125,3230,MC
356,58,928,MC
8,411,-1741,MC
73,174,2947,MC
281,65,2804,MC
356,-141,353,MC
217,-292,936,MC
-454,-169,1502,MC
748,-323,4422,MC
149,20,2665,MC
-41,83,759,MC
294,108,-1406,MC
133,411,1219,MC
530,79,4852,MC
33,192,2383,MC
446,-21,1229,MC
45,-246,146,MC
47,-221,2831,MC
347,-211,3055,MC
325,-59,2413,MC
78,19,-192,MC
102,299,1294,MC
580,107,3345,MC
164,221,2262,MC
107,94,38,MC
198,-121,2150,MC
403,-223,4288,MC
97,-140,1590,MC
294,-155,1015,MC
281,-165,1194,MC
-146,74,806,MC
532,264,3556,MC
296,217,2680,MC
239,48,805,MC
-54,137,-706,MC
357,-22,3199,MC
143,-137,3073,MC
201,-194,1363,MC
345,-159,327,MC
-162,27,992,MC
474,87,3292,MC
268,192,2425,MC
122,114,948,MC
178,94,1077,MC
288,-8,2227,MC
162,-95,2504,MC
350,-178,2648,MC
79,-167,1171,MC
155,-118,1297,MC
338,-21,2835,MC
153,38,1887,MC
163,70,1473,MC
151,157,738,MC
184,129,2359,MC
284,0,3126,MC
177,-81,2369,MC
399,-214,1050,MC
-109,-72,368,MC
219,-144,3173,MC
471,-122,3474,MC
1,93,888,MC
251,40,858,MC
172,38,1023,MC
227,127,2311,MC
236,-22,2917,MC
202,-21,2359,MC
256,-160,889,MC
143,-142,1059,MC
271,-93,2878,MC
167,-29,1754,MC
123,38,809,MC
262,55,1739,MC
261,96,2402,MC
201,74,1939,MC
221,-16,1420,MC
157,-62,1690,MC
280,-121,2558,MC
197,-112,2427,MC
191,-79,1682,MC
272,-66,1051,MC
84,51,1126,MC
259,50,2722,MC
318,82,2687,MC
138,51,1255,MC
227,-40,1038,MC
224,-55,2314,MC
280,-75,3051,MC
178,-42,1979,MC
258,-84,1182,MC
129,3,1016,MC
202,22,2238,MC
305,4,2505,MC
159,100,1596,MC
194,1,1585,MC
208,-21,1708,MC
287,-45,2145,MC
277,-77,2277,MC
117,-26,1539,MC
189,-31,1581,MC
271,19,2257,MC
205,6,2107,MC
-4204,1493,-19853,MC
487,-1185,11169,MC
3683,129,22513,MC
-6199,1063,-809,MC
2960,686,157,MC
1472,-257,14100,MC
-3409,1051,974,MC
30,-907,-6629,MC
-589,-161,-4609,MC
99,-3175,-3436,MC
-2077,567,6762,MC
-1473,563,12173,MC
1987,238,-5679,MC
-436,711,-7471,MC
-3031,384,5610,MC
5847,-270,15119,MC
-1534,-2515,-16663,MC
1880,-31,-799,MC
-766,1417,11859,MC
-665,904,-9216,MC
5330,-1047,6580,MC
-160,444,3217,MC
-778,826,-4400,MC
-1663,-247,2656,MC
1570,-380,13280,MC
1338,-809,4424,MC
-2458,470,-9743,MC
1937,806,-2656,MC
-19,-615,4188,MC
344,296,10681,MC
2466,18,5029,MC
-156,-266,-3940,MC
-2546,345,4754,MC
371,-611,12439,MC
1855,-615,4487,MC
-491,663,-4880,MC
-1291,110,-1938,MC
1515,73,3261,MC
16,682,2852,MC
1092,6,4960,MC
689,-207,1066,MC
-1726,390,-6578,MC
870,110,3303,MC
1766,-126,10963,MC
-1299,230,3669,MC
249,-183,-3160,MC
-303,-110,-524,MC
715,-144,8525,MC
-857,663,-1304,MC
203,-570,-2582,MC
145,200,-470,MC
299,404,6328,MC
1214,325,4903,MC
159,372,74,MC
232,-667,-2229,MC
-418,-58,1023,MC
884,-596,8501,MC
-391,-153,2911,MC
154,-343,-1223,MC
-118,-225,-2333,MC
433,589,3262,MC
971,538,3745,MC
-696,190,3046,MC
1456,-262,3253,MC
-170,-92,-4820,MC
248,-631,6781,MC
784,-212,4624,MC
422,-321,-2256,MC
-58,-3,-1546,MC
266,411,4311,MC
681,240,3081,MC
-232,689,956,MC
376,-237,1918,MC
-159,53,300,MC
815,96,3889,MC
-222,-553,3063,MC
680,-386,3016,MC
467,-289,-2771,MC
-445,299,185,MC
598,7,5941,MC
140,290,2520,MC
350,-68,-3013,MC
-448,204,-272,MC
900,-77,6837,MC
428,-97,4334,MC
-289,-281,918,MC
290,-541,-995,MC
121,-251,872,MC
36,205,4288,MC
222,314,2521,MC
541,43,925,MC
62,281,-670,MC
144,175,2045,MC
517,-24,3754,MC
246,-120,3487,MC
216,-226,1722,MC
-20,-356,-78,MC
396,32,3915,MC
159,-98,3271,MC
366,150,149,MC
227,224,-1979,MC
146,336,2401,MC
579,160,5654,MC
-5,16,1148,MC
559,-133,846,MC
-124,-300,542,MC
12,-227,3070,MC
417,-152,3944,MC
70,38,2492,MC
146,90,-33,MC
-166,208,-1214,MC
635,184,3354,MC
314,70,3849,MC
368,-66,1003,MC
58,-68,457,MC
237,-289,2822,MC
327,-268,3103,MC
209,-13,1905,MC
280,-142,720,MC
-98,195,344,MC
373,293,3433,MC
321,65,2411,MC
196,229,1312,MC
118,-37,201,MC
348,-157,3008,MC
449,-95,3824,MC
-30,-171,1455,MC
402,-94,628,MC
88,-67,375,MC
487,157,3434,MC
282,275,2769,MC
332,64,824,MC
-82,154,-546,MC
336,-102,2961,MC
380,-164,4143,MC
64,-46,2168,MC
342,-277,1124,MC
55,-48,208,MC
154,109,2300,MC
421,46,2970,MC
210,212,1606,MC
168,96,484,MC
147,98,1781,MC
413,-90,3309,MC
42,-122,1920,MC
227,-138,1390,MC
106,-135,1575,MC
268,-16,2666,MC
197,7,2120,MC
274,-11,1319,MC
-2,146,255,MC
221,144,2278,MC
339,-55,3487,MC
173,-51,2384,MC
330,-170,872,MC
-5,-86,384,MC
-2,-173,1657,MC
402,-84,3779,MC
180,0,2057,MC
133,39,933,MC
221,51,863,MC
138,72,1670,MC
168,4,2545,MC
279,-7,2301,MC
216,-119,1002,MC
58,-98,1228,MC
381,-155,3060,MC
151,-51,2210,MC
149,0,1019,MC
110,22,1210,MC
309,59,2543,MC
251,52,2314,MC
145,48,1442,MC
225,-50,1163,MC
261,-125,2151,MC
231,-33,2698,MC
230,-109,2208,MC
243,-68,1424,MC
100,42,1191,MC
274,50,2625,MC
295,56,2681,MC
204,26,1543,MC
150,4,817,MC
262,-54,1679,MC
308,-79,3002,MC
128,-25,2261,MC
288,-53,1534,MC
216,-47,1106,MC
135,62,1815,MC
310,2,2397,MC
177,70,1840,MC
222,7,1523,MC
150,-26,1672,MC
262,14,2257,MC
176,-17,1949,MC
196,-29,1443,MC
158,-31,1581,MC
258,-1,2473,MC
198,2,2237,MC
192,34,1280,MC
-257,-1828,-4058,TL
-1382,723,-5601,TL
-4642,-16,-16889,TL
-3761,480,-3734,TL
3111,-503,16134,TL
-618,-327,-8945,TL
-5431,1944,-2332,TL
3040,-4447,10995,TL
-1875,288,-8522,TL
43,372,-2009,TL
567,-1648,2857,TL
2131,2361,2014,TL
-2016,-877,-13228,TL
1246,517,13771,TL
3763,1819,11715,TL
-68,-2266,-17882,TL
-294,1093,-3841,TL
414,-433,18323,TL
2258,423,2542,TL
-1489,1594,-17175,TL
2241,-2686,17413,TL
-105,1985,-298,TL
-3183,1130,-4290,TL
3045,-1545,10902,TL
-1996,593,-4662,TL
-1269,683,-3058,TL
1075,-1576,5942,TL
-220,-8,10013,TL
1642,-1057,-1491,TL
-1904,511,-9693,TL
478,501,9323,TL
336,-584,6114,TL
25,632,186,TL
719,-202,6223,TL
567,-933,-1965,TL
-583,896,-730,TL
615,-702,2119,TL
1440,238,1194,TL
-1779,1988,602,TL
726,-403,5478,TL
1137,-636,1153,TL
-428,331,-3064,TL
829,-283,2837,TL
102,183,3385,TL
488,-46,305,TL
240,-276,4265,TL
421,884,6258,TL
116,-448,-6224,TL
114,-118,-3770,TL
171,492,8584,TL
673,-17,5989,TL
-269,517,-3259,TL
67,35,-176,TL
1223,-355,1970,TL
-482,70,3795,TL
426,66,2511,TL
-211,-416,-1176,TL
1269,-148,2525,TL
-62,-163,1745,TL
-573,275,1734,TL
798,372,2917,TL
220,-64,253,TL
166,233,4141,TL
-100,303,575,TL
579,-456,427,TL
613,-474,2326,TL
286,-196,325,TL
759,-60,2086,TL
-1,-135,3761,TL
419,138,1716,TL
434,294,-2821,TL
-358,302,2198,TL
891,-40,7273,TL
132,47,-491,TL
433,-81,-11,TL
280,-431,1991,TL
-226,122,1406,TL
458,-111,1669,TL
313,-200,5351,TL
542,-27,2344,TL
-578,399,-3279,TL
278,185,2492,TL
786,-209,5194,TL
-143,54,1690,TL
-47,-10,487,TL
560,-603,2891,TL
44,230,554,TL
230,77,1136,TL
128,-174,2085,TL
282,-77,2024,TL
310,279,2057,TL
421,84,2459,TL
587,64,588,TL
-298,203,-595,TL
394,-74,4618,TL
549,-253,3881,TL
90,81,1442,TL
203,-230,133,TL
342,-300,-44,TL
529,258,2266,TL
-336,578,2903,TL
515,-147,3972,TL
217,32,-1616,TL
-78,129,811,TL
689,-322,4613,TL
79,52,1968,TL
235,15,1180,TL
-64,-9,2146,TL
452,-219,1691,TL
414,-7,568,TL
-199,203,1134,TL
492,-141,3258,TL
224,19,2066,TL
-72,260,1823,TL
493,-418,2603,TL
259,-194,1051,TL
203,-41,446,TL
95,-67,2882,TL
254,75,2768,TL
365,63,188,TL
-295,254,96,TL
485,-300,2879,TL
302,-5,2797,TL
-139,104,2624,TL
330,-241,2094,TL
71,-147,476,TL
154,-57,1386,TL
258,-21,2837,TL
390,85,2827,TL
193,52,803,TL
-43,206,813,TL
93,99,1788,TL
533,-48,2710,TL
73,64,1624,TL
142,-16,2415,TL
208,-59,1850,TL
186,-29,2366,TL
83,58,1462,TL
156,-24,996,TL
333,12,2256,TL
91,97,2447,TL
222,101,2047,TL
452,-102,1369,TL
-19,38,889,TL
176,-28,2007,TL
414,-10,3054,TL
307,-166,2787,TL
112,0,911,TL
228,139,345,TL
331,-18,2218,TL
88,101,2459,TL
382,-46,2391,TL
407,-47,1877,TL
-13,-24,524,TL
282,6,1985,TL
290,0,2696,TL
173,-123,2191,TL
184,79,1287,TL
163,59,1413,TL
503,-160,2675,TL
11,145,742,TL
173,106,1568,TL
382,-66,3076,TL
51,43,2289,TL
284,-79,1390,TL
205,-49,1348,TL
245,-114,1803,TL
126,128,2120,TL
220,80,2859,TL
343,-161,1976,TL
5,87,180,TL
205,-36,1418,TL
431,-116,3344,TL
22,76,2301,TL
153,-1,1466,TL
302,-61,1589,TL
130,-84,1748,TL
280,-48,1773,TL
121,73,1897,TL
309,-84,2619,TL
157,26,1238,TL
47,102,1445,TL
446,-102,2359,TL
11,-7,1647,TL
281,-28,1853,TL
239,-43,2302,TL
199,-52,2051,TL
103,3,1031,TL
267,-2,1634,TL
309,-98,2337,TL
158,52,2138,TL
116,39,1745,TL
357,-55,1834,TL
126,-38,1256,TL
35,-19,1386,TL
321,-27,2466,TL
322,-81,2384,TL
105,-25,1756,TL
186,39,1092,TL
204,-21,1541,TL
874,688,4620,TL
-6557,1665,7741,TL
-3076,104,-9580,TL
-6042,-1338,-22375,TL
5554,1233,13838,TL
-2026,-1093,-3375,TL
-4125,2531,-9193,TL
347,-1540,-1895,TL
1395,-3042,1628,TL
-3721,3788,-7845,TL
-885,-3180,4411,TL
115,-43,8929,TL
-763,1759,-4251,TL
-4553,-982,4180,TL
3003,1772,20326,TL
729,-947,-10581,TL
-220,470,-3419,TL
744,-341,17736,TL
1910,544,3351,TL
-1139,1429,-14184,TL
1196,-1027,4876,TL
3312,-743,16244,TL
-2532,517,-15544,TL
2389,322,9765,TL
1344,-1582,7417,TL
-2441,258,-5375,TL
622,827,2707,TL
-197,-605,9469,TL
2759,321,6517,TL
-72,-454,-13199,TL
43,1429,-3460,TL
2137,1143,12431,TL
-231,802,544,TL
932,-55,6433,TL
105,-803,1316,TL
-886,-42,-793,TL
217,656,4846,TL
667,-815,2065,TL
1575,410,687,TL
-1957,1866,-1359,TL
1361,-359,5696,TL
984,-691,817,TL
-392,441,-1416,TL
954,-290,2916,TL
-400,79,2557,TL
504,-179,1317,TL
-158,-157,4681,TL
407,921,7362,TL
-369,-931,-8579,TL
-181,806,5654,TL
721,-184,9207,TL
672,-98,2023,TL
-1381,666,-2589,TL
680,-447,973,TL
1409,-212,3115,TL
-387,-150,2761,TL
716,72,2465,TL
-259,-335,-1531,TL
948,-111,2532,TL
139,-212,3056,TL
-768,99,2208,TL
645,435,2713,TL
-123,-60,-305,TL
307,184,4364,TL
66,370,390,TL
-18,-725,4377,TL
189,-220,1894,TL
-323,386,595,TL
181,-157,3638,TL
247,3,2923,TL
863,-36,-970,TL
-757,547,-2465,TL
521,136,7314,TL
698,-442,4114,TL
-250,158,-761,TL
316,-75,2754,TL
-828,-135,2069,TL
476,61,1738,TL
287,-487,1735,TL
490,146,4941,TL
67,433,-2059,TL
312,242,2706,TL
678,-89,5768,TL
-71,67,1799,TL
0,-17,-843,TL
600,-613,2630,TL
610,-128,2883,TL
-198,186,624,TL
173,-119,2216,TL
-32,-37,1712,TL
142,376,2518,TL
78,-9,2610,TL
395,-184,2297,TL
-64,48,-1259,TL
-88,66,1650,TL
625,-193,5654,TL
456,-193,3960,TL
526,-50,1210,TL
91,-244,-10,TL
271,-177,1466,TL
169,413,2731,TL
-299,218,3531,TL
673,-237,3071,TL
169,128,-1839,TL
-25,89,1082,TL
666,-356,4522,TL
132,0,1811,TL
325,-6,1031,TL
-168,-50,2101,TL
422,-197,1937,TL
495,-9,881,TL
-246,279,1386,TL
409,-116,3000,TL
239,15,1675,TL
-12,-200,2794,TL
339,-377,2523,TL
160,-44,224,TL
9,-110,1465,TL
134,-100,3805,TL
260,65,2631,TL
378,84,144,TL
-218,209,69,TL
518,-260,2696,TL
337,27,2645,TL
-140,138,2775,TL
290,-230,2139,TL
69,-152,444,TL
100,-32,1575,TL
271,-28,3095,TL
343,58,2413,TL
-97,163,499,TL
106,116,1986,TL
488,-11,3008,TL
32,83,1450,TL
165,-18,2236,TL
389,-219,1576,TL
273,-38,1934,TL
144,-32,2363,TL
8,52,905,TL
436,-70,1620,TL
147,43,2211,TL
124,137,2367,TL
364,6,2203,TL
151,33,818,TL
42,-48,1187,TL
263,-1,2791,TL
280,-192,2771,TL
140,-15,971,TL
225,96,372,TL
334,-11,2249,TL
122,102,2409,TL
131,120,1927,TL
471,-97,2329,TL
192,-37,1100,TL
13,-42,1034,TL
379,-29,3000,TL
148,-16,2532,TL
189,-80,1893,TL
15,173,865,TL
118,88,1484,TL
531,-174,3010,TL
9,173,694,TL
412,-24,2522,TL
204,-61,2706,TL
173,38,1913,TL
260,-74,1337,TL
216,-21,1842,TL
153,-130,1496,TL
122,129,1953,TL
238,100,2904,TL
292,-175,2037,TL
59,94,175,TL
189,-26,1233,TL
453,-148,3449,TL
45,95,2287,TL
125,9,1358,TL
335,-85,1666,TL
112,-66,1931,TL
277,-67,1799,TL
168,26,2185,TL
374,-68,2291,TL
-87,116,836,TL
301,8,2293,TL
362,-150,2173,TL
-17,2,1549,TL
271,-22,1649,TL
289,-58,2346,TL
188,-39,2211,TL
96,14,1037,TL
271,-3,1580,TL
291,-99,2263,TL
183,40,2186,TL
111,56,1673,TL
355,-39,1934,TL
156,-59,1310,TL
305,-28,2468,TL
348,-91,2399,TL
79,-32,1760,TL
209,44,1073,TL
198,-1,1532,TL
443,-755,2498,TL
-3144,1984,-484,TL
4101,670,-169,TL
-10132,-1256,-4977,TL
4889,-771,25316,TL
-833,1220,-17888,TL
-901,-43,990,TL
2637,-4221,5416,TL
-4342,2187,-7691,TL
-584,-1038,3273,TL
504,-1173,5548,TL
1095,2807,528,TL
-4002,-509,-1895,TL
383,1771,15332,TL
2527,253,5529,TL
1170,-1665,-13343,TL
237,446,-13749,TL
60,1583,15673,TL
2967,-668,7079,TL
818,961,-13209,TL
-996,81,-1107,TL
2005,-2685,18914,TL
-2864,1587,-11212,TL
3724,-977,7221,TL
448,-231,-1090,TL
-1311,582,-3054,TL
1330,-434,3181,TL
-1217,-119,9411,TL
2834,-709,3904,TL
-839,53,-10459,TL
-1104,1084,-529,TL
1603,482,9883,TL
-553,-281,-1284,TL
410,-307,8951,TL
355,-980,742,TL
-757,143,-2107,TL
756,9,1233,TL
698,-860,2923,TL
-1349,1487,298,TL
-692,-594,2644,TL
1621,-644,4544,TL
-832,841,-2973,TL
452,-229,1129,TL
739,94,5245,TL
-65,149,1354,TL
513,-532,2712,TL
462,451,7038,TL
676,-457,-1930,TL
-166,-564,-7467,TL
-209,485,6160,TL
1176,-160,8256,TL
485,254,-22,TL
-736,743,-1864,TL
637,-522,2560,TL
-33,137,3678,TL
452,302,4174,TL
1,-343,-527,TL
789,-408,1355,TL
661,142,1831,TL
-1029,635,29,TL
1076,357,3651,TL
781,-137,580,TL
-146,-1,2931,TL
-31,569,2071,TL
329,-371,751,TL
257,-602,3416,TL
265,-166,1740,TL
388,227,2483,TL
-78,50,3403,TL
110,72,2019,TL
930,-2,-1713,TL
-150,222,3979,TL
774,-71,6729,TL
-18,87,-510,TL
462,-97,1251,TL
-272,-351,1199,TL
-31,51,871,TL
444,-343,2124,TL
477,-273,3974,TL
366,81,4714,TL
-478,445,-3060,TL
62,104,-939,TL
916,-329,5362,TL
-348,111,3589,TL
-133,302,821,TL
416,-518,2355,TL
424,-400,2476,TL
130,87,797,TL
242,-183,2686,TL
-13,60,2409,TL
266,369,2331,TL
282,-7,2170,TL
502,-105,1662,TL
-299,83,-1004,TL
199,-68,3186,TL
569,-272,5487,TL
-242,-132,2023,TL
421,-129,524,TL
252,-169,-360,TL
471,55,2067,TL
-152,537,2320,TL
165,124,4094,TL
794,-290,2566,TL
-250,191,-2074,TL
596,-181,4261,TL
